order_id,date,region,salesperson,product,category,units,unit_price_nok,total_nok,channel,customer_segment
ORD-11475,2026-09-22,Oslo,Ingrid Bakke,Laptop Air 13,Hardware,4,12490,49960,Web,SMB
ORD-11476,2026-09-22,Oslo,Emma Solheim,Security Suite License,Software,2,1548,3096,Partner,Consumer
ORD-11477,2026-09-22,Oslo,Ingrid Bakke,Managed Support (month),Services,7,2490,17430,Phone,Public Sector
ORD-11478,2026-09-22,Oslo,Emma Solheim,Onboarding Package,Services,4,7500,30000,Web,SMB
ORD-11479,2026-09-22,Oslo,Jonas Berg,Laptop Pro 14,Hardware,8,18990,151920,Phone,Public Sector
ORD-11480,2026-09-22,Oslo,Emma Solheim,Cloud Backup 1TB,Services,1,990,990,Web,SMB
ORD-11481,2026-09-22,Oslo,Jonas Berg,Docking Station,Hardware,11,1890,20790,Web,Public Sector
ORD-11482,2026-09-22,Oslo,Ingrid Bakke,Onboarding Package,Services,4,7500,30000,Phone,SMB
ORD-11483,2026-09-22,Oslo,Emma Solheim,Laptop Pro 14,Hardware,4,18990,75960,Partner,SMB
ORD-11484,2026-09-22,Bergen,Markus Vik,Security Suite License,Software,4,1548,6192,Partner,Consumer
ORD-11485,2026-09-22,Bergen,Markus Vik,Docking Station,Hardware,3,1890,5670,Partner,Consumer
ORD-11486,2026-09-22,Bergen,Markus Vik,Docking Station,Hardware,19,1890,35910,Direct,Enterprise
ORD-11487,2026-09-22,Bergen,Sofie Dahl,"Monitor 27"" 4K",Hardware,1,4990,4990,Web,SMB
ORD-11488,2026-09-22,Bergen,Sofie Dahl,Laptop Air 13,Hardware,1,12490,12490,Phone,Consumer
ORD-11489,2026-09-22,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,2,4990,9980,Phone,SMB
ORD-11490,2026-09-22,Bergen,Markus Vik,USB-C Hub,Accessories,4,449,1796,Phone,Public Sector
ORD-11491,2026-09-22,Bergen,Markus Vik,USB-C Hub,Accessories,2,449,898,Partner,SMB
ORD-11492,2026-09-22,Bergen,Sofie Dahl,Cloud Backup 1TB,Services,15,990,14850,Direct,Public Sector
ORD-11493,2026-09-22,Bergen,Markus Vik,Mechanical Keyboard,Accessories,2,990,1980,Direct,SMB
ORD-11494,2026-09-22,Trondheim,Nora Lien,USB-C Hub,Accessories,14,449,6286,Direct,Enterprise
ORD-11495,2026-09-22,Trondheim,Henrik Moen,USB-C Hub,Accessories,1,449,449,Partner,SMB
ORD-11496,2026-09-22,Trondheim,Henrik Moen,Security Suite License,Software,8,1548,12384,Direct,Public Sector
ORD-11497,2026-09-22,Trondheim,Nora Lien,Office Suite License,Software,4,1188,4752,Web,SMB
ORD-11498,2026-09-22,Trondheim,Nora Lien,"Monitor 27"" 4K",Hardware,4,4990,19960,Phone,Public Sector
ORD-11499,2026-09-22,Trondheim,Henrik Moen,Laptop Pro 14,Hardware,3,18990,56970,Direct,Consumer
ORD-11500,2026-09-22,Trondheim,Nora Lien,USB-C Hub,Accessories,3,449,1347,Direct,Consumer
ORD-11501,2026-09-22,Trondheim,Nora Lien,Wireless Headset,Accessories,8,1290,10320,Web,Public Sector
ORD-11502,2026-09-22,Stavanger,Oda Strand,Docking Station,Hardware,3,1890,5670,Partner,Consumer
ORD-11503,2026-09-22,Stavanger,Lars Eide,Managed Support (month),Services,12,2490,29880,Direct,Public Sector
ORD-11504,2026-09-22,Stavanger,Lars Eide,Onboarding Package,Services,4,7500,30000,Web,SMB
ORD-11505,2026-09-22,Stavanger,Lars Eide,Managed Support (month),Services,13,2490,32370,Phone,Public Sector
ORD-11506,2026-09-22,Stavanger,Lars Eide,Cloud Backup 1TB,Services,5,990,4950,Phone,Public Sector
ORD-11507,2026-09-22,Stavanger,Oda Strand,Laptop Air 13,Hardware,4,12490,49960,Direct,Consumer
ORD-11508,2026-09-22,Tromsø,Mia Foss,Security Suite License,Software,4,1548,6192,Phone,Consumer
ORD-11509,2026-09-22,Tromsø,Mia Foss,Wireless Headset,Accessories,11,1290,14190,Partner,Public Sector
ORD-11510,2026-09-22,Tromsø,Mia Foss,Onboarding Package,Services,1,7500,7500,Partner,Consumer
ORD-11511,2026-09-23,Oslo,Ingrid Bakke,Onboarding Package,Services,2,7500,15000,Direct,SMB
ORD-11512,2026-09-23,Oslo,Ingrid Bakke,Managed Support (month),Services,4,2490,9960,Partner,SMB
ORD-11513,2026-09-23,Oslo,Emma Solheim,USB-C Hub,Accessories,3,449,1347,Phone,SMB
ORD-11514,2026-09-23,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,2,4990,9980,Web,SMB
ORD-11515,2026-09-23,Oslo,Jonas Berg,Cloud Backup 1TB,Services,1,990,990,Phone,SMB
ORD-11516,2026-09-23,Oslo,Ingrid Bakke,Wireless Headset,Accessories,4,1290,5160,Web,Consumer
ORD-11517,2026-09-23,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,1,4990,4990,Direct,SMB
ORD-11518,2026-09-23,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,36,18990,683640,Web,Enterprise
ORD-11519,2026-09-23,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,3,18990,56970,Phone,Public Sector
ORD-11520,2026-09-23,Oslo,Emma Solheim,Laptop Pro 14,Hardware,3,18990,56970,Direct,SMB
ORD-11521,2026-09-23,Oslo,Jonas Berg,Mechanical Keyboard,Accessories,7,990,6930,Partner,Public Sector
ORD-11522,2026-09-23,Oslo,Jonas Berg,Docking Station,Hardware,4,1890,7560,Direct,Consumer
ORD-11523,2026-09-23,Oslo,Emma Solheim,Laptop Pro 14,Hardware,3,18990,56970,Web,Consumer
ORD-11524,2026-09-23,Bergen,Markus Vik,Office Suite License,Software,4,1188,4752,Phone,Consumer
ORD-11525,2026-09-23,Bergen,Markus Vik,Cloud Backup 1TB,Services,28,990,27720,Direct,Enterprise
ORD-11526,2026-09-23,Bergen,Sofie Dahl,Security Suite License,Software,2,1548,3096,Web,SMB
ORD-11527,2026-09-23,Bergen,Sofie Dahl,Laptop Pro 14,Hardware,14,18990,265860,Partner,Public Sector
ORD-11528,2026-09-23,Bergen,Sofie Dahl,Docking Station,Hardware,13,1890,24570,Web,Public Sector
ORD-11529,2026-09-23,Trondheim,Nora Lien,Managed Support (month),Services,1,2490,2490,Direct,Consumer
ORD-11530,2026-09-23,Trondheim,Nora Lien,Cloud Backup 1TB,Services,1,990,990,Phone,SMB
ORD-11531,2026-09-23,Trondheim,Nora Lien,Laptop Air 13,Hardware,4,12490,49960,Phone,SMB
ORD-11532,2026-09-23,Stavanger,Lars Eide,Laptop Air 13,Hardware,20,12490,249800,Phone,Enterprise
ORD-11533,2026-09-23,Stavanger,Oda Strand,Managed Support (month),Services,8,2490,19920,Web,Public Sector
ORD-11534,2026-09-23,Stavanger,Oda Strand,Mechanical Keyboard,Accessories,3,990,2970,Phone,Consumer
ORD-11535,2026-09-23,Stavanger,Lars Eide,Managed Support (month),Services,13,2490,32370,Direct,Enterprise
ORD-11536,2026-09-23,Stavanger,Oda Strand,Onboarding Package,Services,2,7500,15000,Web,SMB
ORD-11537,2026-09-23,Stavanger,Lars Eide,USB-C Hub,Accessories,4,449,1796,Direct,Consumer
ORD-11538,2026-09-23,Stavanger,Oda Strand,Docking Station,Hardware,3,1890,5670,Web,SMB
ORD-11539,2026-09-23,Stavanger,Oda Strand,Laptop Air 13,Hardware,2,12490,24980,Web,SMB
ORD-11540,2026-09-23,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,4,4990,19960,Web,Consumer
ORD-11541,2026-09-23,Tromsø,Mia Foss,USB-C Hub,Accessories,3,449,1347,Partner,Consumer
ORD-11542,2026-09-23,Tromsø,Mia Foss,Security Suite License,Software,3,1548,4644,Direct,Public Sector
ORD-11543,2026-09-24,Oslo,Ingrid Bakke,Security Suite License,Software,3,1548,4644,Phone,SMB
ORD-11544,2026-09-24,Oslo,Jonas Berg,Managed Support (month),Services,14,2490,34860,Web,Enterprise
ORD-11545,2026-09-24,Oslo,Emma Solheim,Mechanical Keyboard,Accessories,1,990,990,Partner,SMB
ORD-11546,2026-09-24,Oslo,Emma Solheim,Cloud Backup 1TB,Services,4,990,3960,Partner,Consumer
ORD-11547,2026-09-24,Oslo,Emma Solheim,USB-C Hub,Accessories,3,449,1347,Phone,SMB
ORD-11548,2026-09-24,Oslo,Emma Solheim,Docking Station,Hardware,2,1890,3780,Web,Consumer
ORD-11549,2026-09-24,Oslo,Ingrid Bakke,Office Suite License,Software,2,1188,2376,Web,SMB
ORD-11550,2026-09-24,Oslo,Emma Solheim,USB-C Hub,Accessories,4,449,1796,Partner,SMB
ORD-11551,2026-09-24,Oslo,Jonas Berg,USB-C Hub,Accessories,3,449,1347,Partner,SMB
ORD-11552,2026-09-24,Oslo,Emma Solheim,Docking Station,Hardware,3,1890,5670,Phone,Public Sector
ORD-11553,2026-09-24,Oslo,Jonas Berg,Cloud Backup 1TB,Services,3,990,2970,Direct,SMB
ORD-11554,2026-09-24,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,35,4990,174650,Partner,Enterprise
ORD-11555,2026-09-24,Oslo,Ingrid Bakke,Managed Support (month),Services,1,2490,2490,Partner,SMB
ORD-11556,2026-09-24,Oslo,Emma Solheim,Cloud Backup 1TB,Services,2,990,1980,Direct,Consumer
ORD-11557,2026-09-24,Oslo,Jonas Berg,Managed Support (month),Services,1,2490,2490,Web,Consumer
ORD-11558,2026-09-24,Oslo,Jonas Berg,Office Suite License,Software,1,1188,1188,Web,SMB
ORD-11559,2026-09-24,Bergen,Sofie Dahl,"Monitor 27"" 4K",Hardware,5,4990,24950,Web,Public Sector
ORD-11560,2026-09-24,Bergen,Markus Vik,Docking Station,Hardware,3,1890,5670,Phone,SMB
ORD-11561,2026-09-24,Bergen,Sofie Dahl,Onboarding Package,Services,1,7500,7500,Direct,Consumer
ORD-11562,2026-09-24,Bergen,Sofie Dahl,Wireless Headset,Accessories,7,1290,9030,Web,Public Sector
ORD-11563,2026-09-24,Bergen,Markus Vik,Laptop Air 13,Hardware,4,12490,49960,Phone,SMB
ORD-11564,2026-09-24,Bergen,Markus Vik,Cloud Backup 1TB,Services,11,990,10890,Phone,Enterprise
ORD-11565,2026-09-24,Bergen,Sofie Dahl,Office Suite License,Software,4,1188,4752,Partner,Consumer
ORD-11566,2026-09-24,Bergen,Markus Vik,Laptop Air 13,Hardware,2,12490,24980,Direct,SMB
ORD-11567,2026-09-24,Bergen,Markus Vik,USB-C Hub,Accessories,9,449,4041,Web,Enterprise
ORD-11568,2026-09-24,Bergen,Markus Vik,Managed Support (month),Services,2,2490,4980,Phone,Consumer
ORD-11569,2026-09-24,Bergen,Markus Vik,Security Suite License,Software,3,1548,4644,Web,SMB
ORD-11570,2026-09-24,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,10,4990,49900,Partner,Enterprise
ORD-11571,2026-09-24,Trondheim,Henrik Moen,Laptop Air 13,Hardware,3,12490,37470,Partner,Consumer
ORD-11572,2026-09-24,Trondheim,Henrik Moen,USB-C Hub,Accessories,1,449,449,Phone,Consumer
ORD-11573,2026-09-24,Trondheim,Nora Lien,Laptop Pro 14,Hardware,3,18990,56970,Direct,Consumer
ORD-11574,2026-09-24,Trondheim,Henrik Moen,Cloud Backup 1TB,Services,3,990,2970,Phone,SMB
ORD-11575,2026-09-24,Trondheim,Henrik Moen,Managed Support (month),Services,2,2490,4980,Web,Consumer
ORD-11576,2026-09-24,Stavanger,Oda Strand,"Monitor 27"" 4K",Hardware,11,4990,54890,Partner,Public Sector
ORD-11577,2026-09-24,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,3,4990,14970,Partner,Public Sector
ORD-11578,2026-09-24,Stavanger,Lars Eide,USB-C Hub,Accessories,8,449,3592,Direct,Public Sector
ORD-11579,2026-09-24,Stavanger,Oda Strand,Wireless Headset,Accessories,10,1290,12900,Phone,Public Sector
ORD-11580,2026-09-24,Stavanger,Oda Strand,Managed Support (month),Services,13,2490,32370,Partner,Public Sector
ORD-11581,2026-09-24,Tromsø,Mia Foss,USB-C Hub,Accessories,3,449,1347,Direct,Consumer
ORD-11582,2026-09-24,Tromsø,Mia Foss,Laptop Pro 14,Hardware,2,18990,37980,Web,Consumer
ORD-11583,2026-09-24,Tromsø,Mia Foss,Laptop Air 13,Hardware,9,12490,112410,Partner,Enterprise
ORD-11584,2026-09-25,Oslo,Jonas Berg,Wireless Headset,Accessories,2,1290,2580,Partner,SMB
ORD-11585,2026-09-25,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,1,18990,18990,Web,SMB
ORD-11586,2026-09-25,Oslo,Ingrid Bakke,Security Suite License,Software,4,1548,6192,Web,SMB
ORD-11587,2026-09-25,Oslo,Emma Solheim,Mechanical Keyboard,Accessories,10,990,9900,Partner,Public Sector
ORD-11588,2026-09-25,Oslo,Emma Solheim,Laptop Air 13,Hardware,2,12490,24980,Partner,Consumer
ORD-11589,2026-09-25,Oslo,Jonas Berg,"Monitor 27"" 4K",Hardware,4,4990,19960,Direct,SMB
ORD-11590,2026-09-25,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,2,4990,9980,Phone,SMB
ORD-11591,2026-09-25,Oslo,Ingrid Bakke,USB-C Hub,Accessories,3,449,1347,Phone,SMB
ORD-11592,2026-09-25,Bergen,Sofie Dahl,Onboarding Package,Services,27,7500,202500,Direct,Enterprise
ORD-11593,2026-09-25,Bergen,Sofie Dahl,Wireless Headset,Accessories,2,1290,2580,Partner,Consumer
ORD-11594,2026-09-25,Bergen,Markus Vik,Wireless Headset,Accessories,3,1290,3870,Web,SMB
ORD-11595,2026-09-25,Bergen,Markus Vik,Laptop Air 13,Hardware,4,12490,49960,Web,Public Sector
ORD-11596,2026-09-25,Bergen,Markus Vik,Onboarding Package,Services,4,7500,30000,Web,SMB
ORD-11597,2026-09-25,Trondheim,Henrik Moen,Office Suite License,Software,30,1188,35640,Web,Enterprise
ORD-11598,2026-09-25,Trondheim,Henrik Moen,Onboarding Package,Services,4,7500,30000,Partner,SMB
ORD-11599,2026-09-25,Trondheim,Henrik Moen,Onboarding Package,Services,11,7500,82500,Direct,Public Sector
ORD-11600,2026-09-25,Trondheim,Henrik Moen,Managed Support (month),Services,2,2490,4980,Phone,Consumer
ORD-11601,2026-09-25,Trondheim,Henrik Moen,Mechanical Keyboard,Accessories,3,990,2970,Web,Consumer
ORD-11602,2026-09-25,Trondheim,Nora Lien,Office Suite License,Software,3,1188,3564,Web,SMB
ORD-11603,2026-09-25,Trondheim,Nora Lien,Managed Support (month),Services,1,2490,2490,Partner,SMB
ORD-11604,2026-09-25,Trondheim,Nora Lien,Office Suite License,Software,2,1188,2376,Web,SMB
ORD-11605,2026-09-25,Stavanger,Lars Eide,Docking Station,Hardware,1,1890,1890,Direct,Consumer
ORD-11606,2026-09-25,Stavanger,Lars Eide,Laptop Pro 14,Hardware,4,18990,75960,Partner,SMB
ORD-11607,2026-09-25,Stavanger,Lars Eide,Mechanical Keyboard,Accessories,3,990,2970,Phone,SMB
ORD-11608,2026-09-25,Stavanger,Lars Eide,Mechanical Keyboard,Accessories,4,990,3960,Direct,SMB
ORD-11609,2026-09-25,Tromsø,Mia Foss,USB-C Hub,Accessories,4,449,1796,Web,SMB
ORD-11610,2026-09-25,Tromsø,Mia Foss,Managed Support (month),Services,4,2490,9960,Direct,SMB
ORD-11611,2026-09-25,Tromsø,Mia Foss,Wireless Headset,Accessories,2,1290,2580,Partner,SMB
ORD-11612,2026-09-26,Oslo,Ingrid Bakke,Office Suite License,Software,2,1188,2376,Partner,SMB
ORD-11613,2026-09-26,Oslo,Emma Solheim,USB-C Hub,Accessories,2,449,898,Web,SMB
ORD-11614,2026-09-26,Oslo,Ingrid Bakke,Onboarding Package,Services,3,7500,22500,Web,SMB
ORD-11615,2026-09-26,Oslo,Ingrid Bakke,Onboarding Package,Services,3,7500,22500,Web,Consumer
ORD-11616,2026-09-26,Oslo,Jonas Berg,Office Suite License,Software,25,1188,29700,Direct,Enterprise
ORD-11617,2026-09-26,Trondheim,Nora Lien,"Monitor 27"" 4K",Hardware,1,4990,4990,Web,SMB
ORD-11618,2026-09-26,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,1,4990,4990,Phone,SMB
ORD-11619,2026-09-26,Stavanger,Lars Eide,Cloud Backup 1TB,Services,3,990,2970,Partner,SMB
ORD-11620,2026-09-26,Stavanger,Lars Eide,Laptop Air 13,Hardware,2,12490,24980,Phone,Consumer
ORD-11621,2026-09-26,Tromsø,Mia Foss,Docking Station,Hardware,1,1890,1890,Partner,SMB
ORD-11622,2026-09-27,Oslo,Jonas Berg,Docking Station,Hardware,37,1890,69930,Phone,Enterprise
ORD-11623,2026-09-27,Oslo,Ingrid Bakke,Cloud Backup 1TB,Services,4,990,3960,Web,SMB
ORD-11624,2026-09-27,Bergen,Sofie Dahl,Docking Station,Hardware,4,1890,7560,Web,Consumer
ORD-11625,2026-09-27,Trondheim,Henrik Moen,USB-C Hub,Accessories,3,449,1347,Phone,SMB
ORD-11626,2026-09-28,Oslo,Ingrid Bakke,Security Suite License,Software,1,1548,1548,Partner,SMB
ORD-11627,2026-09-28,Oslo,Jonas Berg,Wireless Headset,Accessories,4,1290,5160,Phone,Consumer
ORD-11628,2026-09-28,Oslo,Jonas Berg,Laptop Pro 14,Hardware,1,18990,18990,Web,SMB
ORD-11629,2026-09-28,Oslo,Emma Solheim,Onboarding Package,Services,3,7500,22500,Direct,SMB
ORD-11630,2026-09-28,Oslo,Jonas Berg,Cloud Backup 1TB,Services,4,990,3960,Partner,SMB
ORD-11631,2026-09-28,Oslo,Jonas Berg,Wireless Headset,Accessories,1,1290,1290,Phone,SMB
ORD-11632,2026-09-28,Oslo,Jonas Berg,Mechanical Keyboard,Accessories,13,990,12870,Partner,Public Sector
ORD-11633,2026-09-28,Oslo,Ingrid Bakke,Managed Support (month),Services,1,2490,2490,Phone,SMB
ORD-11634,2026-09-28,Oslo,Emma Solheim,Onboarding Package,Services,11,7500,82500,Phone,Public Sector
ORD-11635,2026-09-28,Oslo,Ingrid Bakke,Onboarding Package,Services,3,7500,22500,Partner,SMB
ORD-11636,2026-09-28,Oslo,Emma Solheim,Office Suite License,Software,2,1188,2376,Phone,Consumer
ORD-11637,2026-09-28,Oslo,Ingrid Bakke,Managed Support (month),Services,7,2490,17430,Direct,Public Sector
ORD-11638,2026-09-28,Oslo,Emma Solheim,Onboarding Package,Services,4,7500,30000,Web,SMB
ORD-11639,2026-09-28,Oslo,Jonas Berg,USB-C Hub,Accessories,15,449,6735,Partner,Enterprise
ORD-11640,2026-09-28,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,1,4990,4990,Phone,SMB
ORD-11641,2026-09-28,Oslo,Emma Solheim,USB-C Hub,Accessories,15,449,6735,Direct,Enterprise
ORD-11642,2026-09-28,Bergen,Sofie Dahl,USB-C Hub,Accessories,4,449,1796,Web,Public Sector
ORD-11643,2026-09-28,Bergen,Markus Vik,Cloud Backup 1TB,Services,10,990,9900,Partner,Public Sector
ORD-11644,2026-09-28,Bergen,Sofie Dahl,Docking Station,Hardware,3,1890,5670,Web,SMB
ORD-11645,2026-09-28,Bergen,Markus Vik,Docking Station,Hardware,2,1890,3780,Partner,SMB
ORD-11646,2026-09-28,Bergen,Markus Vik,Managed Support (month),Services,3,2490,7470,Phone,SMB
ORD-11647,2026-09-28,Bergen,Sofie Dahl,Laptop Pro 14,Hardware,15,18990,284850,Phone,Public Sector
ORD-11648,2026-09-28,Bergen,Markus Vik,Laptop Pro 14,Hardware,7,18990,132930,Web,Public Sector
ORD-11649,2026-09-28,Bergen,Sofie Dahl,Onboarding Package,Services,3,7500,22500,Partner,SMB
ORD-11650,2026-09-28,Trondheim,Henrik Moen,Managed Support (month),Services,3,2490,7470,Phone,Consumer
ORD-11651,2026-09-28,Trondheim,Nora Lien,"Monitor 27"" 4K",Hardware,1,4990,4990,Web,SMB
ORD-11652,2026-09-28,Trondheim,Nora Lien,Managed Support (month),Services,2,2490,4980,Direct,SMB
ORD-11653,2026-09-28,Trondheim,Henrik Moen,Mechanical Keyboard,Accessories,4,990,3960,Phone,SMB
ORD-11654,2026-09-28,Stavanger,Lars Eide,Mechanical Keyboard,Accessories,4,990,3960,Web,SMB
ORD-11655,2026-09-28,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,17,4990,84830,Direct,Enterprise
ORD-11656,2026-09-28,Tromsø,Mia Foss,Managed Support (month),Services,3,2490,7470,Phone,SMB
ORD-11657,2026-09-28,Tromsø,Mia Foss,USB-C Hub,Accessories,3,449,1347,Phone,Public Sector
ORD-11658,2026-09-28,Tromsø,Mia Foss,USB-C Hub,Accessories,4,449,1796,Web,SMB
ORD-11659,2026-09-29,Oslo,Ingrid Bakke,Onboarding Package,Services,1,7500,7500,Web,SMB
ORD-11660,2026-09-29,Oslo,Ingrid Bakke,Docking Station,Hardware,1,1890,1890,Web,SMB
ORD-11661,2026-09-29,Oslo,Ingrid Bakke,Security Suite License,Software,1,1548,1548,Phone,SMB
ORD-11662,2026-09-29,Oslo,Ingrid Bakke,Office Suite License,Software,2,1188,2376,Partner,Consumer
ORD-11663,2026-09-29,Oslo,Jonas Berg,Office Suite License,Software,1,1188,1188,Partner,SMB
ORD-11664,2026-09-29,Oslo,Emma Solheim,Security Suite License,Software,1,1548,1548,Web,SMB
ORD-11665,2026-09-29,Oslo,Emma Solheim,Wireless Headset,Accessories,4,1290,5160,Phone,SMB
ORD-11666,2026-09-29,Oslo,Ingrid Bakke,Onboarding Package,Services,3,7500,22500,Partner,SMB
ORD-11667,2026-09-29,Oslo,Ingrid Bakke,Managed Support (month),Services,1,2490,2490,Direct,Consumer
ORD-11668,2026-09-29,Oslo,Ingrid Bakke,Onboarding Package,Services,3,7500,22500,Web,SMB
ORD-11669,2026-09-29,Oslo,Jonas Berg,Laptop Air 13,Hardware,2,12490,24980,Phone,Consumer
ORD-11670,2026-09-29,Oslo,Jonas Berg,Security Suite License,Software,2,1548,3096,Direct,SMB
ORD-11671,2026-09-29,Bergen,Markus Vik,Managed Support (month),Services,7,2490,17430,Web,Public Sector
ORD-11672,2026-09-29,Bergen,Sofie Dahl,Office Suite License,Software,14,1188,16632,Web,Public Sector
ORD-11673,2026-09-29,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,2,4990,9980,Partner,Consumer
ORD-11674,2026-09-29,Bergen,Markus Vik,USB-C Hub,Accessories,4,449,1796,Web,SMB
ORD-11675,2026-09-29,Bergen,Markus Vik,Cloud Backup 1TB,Services,3,990,2970,Partner,Public Sector
ORD-11676,2026-09-29,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,3,4990,14970,Partner,Consumer
ORD-11677,2026-09-29,Trondheim,Nora Lien,Cloud Backup 1TB,Services,2,990,1980,Direct,SMB
ORD-11678,2026-09-29,Trondheim,Nora Lien,Security Suite License,Software,39,1548,60372,Phone,Enterprise
ORD-11679,2026-09-29,Trondheim,Nora Lien,Laptop Air 13,Hardware,38,12490,474620,Phone,Enterprise
ORD-11680,2026-09-29,Trondheim,Henrik Moen,Docking Station,Hardware,2,1890,3780,Web,SMB
ORD-11681,2026-09-29,Stavanger,Lars Eide,Security Suite License,Software,12,1548,18576,Web,Enterprise
ORD-11682,2026-09-29,Stavanger,Lars Eide,Mechanical Keyboard,Accessories,2,990,1980,Partner,Consumer
ORD-11683,2026-09-29,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,4,4990,19960,Phone,Consumer
ORD-11684,2026-09-29,Stavanger,Oda Strand,Docking Station,Hardware,2,1890,3780,Web,SMB
ORD-11685,2026-09-29,Stavanger,Oda Strand,USB-C Hub,Accessories,7,449,3143,Web,Public Sector
ORD-11686,2026-09-29,Tromsø,Mia Foss,Office Suite License,Software,2,1188,2376,Web,Consumer
ORD-11687,2026-09-29,Tromsø,Mia Foss,Mechanical Keyboard,Accessories,2,990,1980,Web,SMB
ORD-11688,2026-09-30,Oslo,Ingrid Bakke,Cloud Backup 1TB,Services,4,990,3960,Phone,Consumer
ORD-11689,2026-09-30,Oslo,Emma Solheim,Security Suite License,Software,9,1548,13932,Direct,Public Sector
ORD-11690,2026-09-30,Oslo,Emma Solheim,Mechanical Keyboard,Accessories,1,990,990,Partner,SMB
ORD-11691,2026-09-30,Oslo,Ingrid Bakke,Managed Support (month),Services,2,2490,4980,Phone,SMB
ORD-11692,2026-09-30,Oslo,Ingrid Bakke,USB-C Hub,Accessories,10,449,4490,Partner,Public Sector
ORD-11693,2026-09-30,Oslo,Emma Solheim,Security Suite License,Software,2,1548,3096,Direct,SMB
ORD-11694,2026-09-30,Bergen,Markus Vik,Security Suite License,Software,2,1548,3096,Phone,SMB
ORD-11695,2026-09-30,Bergen,Sofie Dahl,Cloud Backup 1TB,Services,1,990,990,Direct,SMB
ORD-11696,2026-09-30,Bergen,Sofie Dahl,Mechanical Keyboard,Accessories,15,990,14850,Direct,Public Sector
ORD-11697,2026-09-30,Bergen,Markus Vik,Laptop Pro 14,Hardware,4,18990,75960,Phone,Consumer
ORD-11698,2026-09-30,Bergen,Sofie Dahl,Laptop Air 13,Hardware,3,12490,37470,Partner,SMB
ORD-11699,2026-09-30,Bergen,Markus Vik,Docking Station,Hardware,1,1890,1890,Web,SMB
ORD-11700,2026-09-30,Bergen,Markus Vik,Cloud Backup 1TB,Services,2,990,1980,Phone,Consumer
ORD-11701,2026-09-30,Bergen,Markus Vik,Docking Station,Hardware,1,1890,1890,Direct,SMB
ORD-11702,2026-09-30,Bergen,Markus Vik,Laptop Pro 14,Hardware,3,18990,56970,Web,SMB
ORD-11703,2026-09-30,Bergen,Sofie Dahl,Wireless Headset,Accessories,2,1290,2580,Partner,Consumer
ORD-11704,2026-09-30,Trondheim,Nora Lien,Onboarding Package,Services,2,7500,15000,Web,SMB
ORD-11705,2026-09-30,Trondheim,Nora Lien,USB-C Hub,Accessories,1,449,449,Phone,Consumer
ORD-11706,2026-09-30,Trondheim,Henrik Moen,Cloud Backup 1TB,Services,23,990,22770,Phone,Enterprise
ORD-11707,2026-09-30,Trondheim,Henrik Moen,Managed Support (month),Services,19,2490,47310,Phone,Enterprise
ORD-11708,2026-09-30,Trondheim,Henrik Moen,Onboarding Package,Services,3,7500,22500,Direct,SMB
ORD-11709,2026-09-30,Trondheim,Henrik Moen,Mechanical Keyboard,Accessories,4,990,3960,Web,SMB
ORD-11710,2026-09-30,Stavanger,Lars Eide,Docking Station,Hardware,1,1890,1890,Phone,SMB
ORD-11711,2026-09-30,Stavanger,Lars Eide,Laptop Air 13,Hardware,2,12490,24980,Partner,Consumer
ORD-11712,2026-09-30,Stavanger,Oda Strand,Office Suite License,Software,3,1188,3564,Phone,SMB
ORD-11713,2026-09-30,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,3,4990,14970,Partner,SMB
ORD-11714,2026-09-30,Stavanger,Oda Strand,Laptop Air 13,Hardware,4,12490,49960,Partner,SMB
ORD-11715,2026-09-30,Stavanger,Lars Eide,Wireless Headset,Accessories,4,1290,5160,Phone,Consumer
ORD-11716,2026-09-30,Stavanger,Oda Strand,Cloud Backup 1TB,Services,3,990,2970,Direct,SMB
ORD-11717,2026-09-30,Stavanger,Lars Eide,Cloud Backup 1TB,Services,3,990,2970,Partner,SMB
ORD-11718,2026-09-30,Tromsø,Mia Foss,Laptop Air 13,Hardware,6,12490,74940,Web,Public Sector
